Id,PointName,PointValue,PointQuality,PointTimestamp,IdPointAlias,InsertTimestamp
2769,ORA:DUMAIHO.FCA.Stream3.Pressure,0.0538429319858551,Good,2025-01-21 18:02:32.843,533506,2025-01-21 18:00:53.817
2770,ORA:DUMAIHO.FCA.Stream3.Temperature,919.711.685.180.664,Good,2025-01-21 17:45:05.413,533568,2025-01-21 17:45:16.000
2771,ORA:DUMAIHO.FCB.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:31.590,533692,2025-01-21 18:00:53.840
2772,ORA:DUMAIHO.FCB.Stream1.Pressure,-0.369715601205826,Good,2025-01-21 18:02:34.857,533710,2025-01-21 18:00:53.823
2773,ORA:DUMAIHO.FCB.Stream1.Temperature,858.848.342.895.508,Good,2025-01-21 17:45:07.757,533772,2025-01-21 17:45:15.873
2774,ORA:DUMAIHO.FCB.Stream2.Flow_Rate_Net,0,Good,2025-01-21 18:02:31.590,533794,2025-01-21 18:00:53.847
2775,ORA:DUMAIHO.FCB.Stream2.Pressure,-0.279506266117096,Good,2025-01-21 18:02:34.857,533812,2025-01-21 18:00:53.830
2776,ORA:DUMAIHO.FCB.Stream2.Temperature,852.916.641.235.352,Good,2025-01-21 17:45:07.757,533874,2025-01-21 17:45:15.783
2777,ORA:DUMAIHO.FCB.Stream3.Flow_Rate_Net,68.364.287.109.375,Good,2025-01-21 18:02:34.860,533896,2025-01-21 18:00:53.843
2778,ORA:DUMAIHO.FCB.Stream3.Pressure,0.0969322845339775,Good,2025-01-21 18:02:34.860,533914,2025-01-21 18:00:53.850
2779,ORA:DUMAIHO.FCB.Stream3.Temperature,921.005.249.023.438,Good,2025-01-21 17:45:07.757,533976,2025-01-21 17:45:16.050
2780,EJA:IPTR.FCA.Stream1.AGA_8_Methode,0,Bad,2023-10-03 21:57:31.000,537385,2023-10-04 21:57:58.130
2781,EJA:IPTR.FCA.Stream1.Base_Pressure,0,Bad,2023-10-03 21:57:31.000,537386,2023-10-04 21:57:58.123
2782,EJA:IPTR.FCA.Stream1.Base_Temperature,0,Bad,2023-10-03 21:57:31.000,537387,2023-10-04 21:57:58.117
2783,EJA:IPTR.FCA.Stream1.BSNW,0,Bad,2023-10-03 21:57:31.000,537388,2023-10-04 21:57:58.107
2784,EJA:IPTR.FCA.Stream1.Cum_In_Prog_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537389,2023-10-04 21:57:58.100
2785,EJA:IPTR.FCA.Stream1.Cum_In_Prog_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537390,2023-10-04 21:57:58.093
2786,EJA:IPTR.FCA.Stream1.Cum_In_Prog_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537391,2023-10-04 21:57:58.087
2787,EJA:IPTR.FCA.Stream1.Cum_In_Prog_Net_Totalizer,0,Bad,2023-10-03 21:57:31.000,537392,2023-10-04 21:57:58.080
2788,EJA:IPTR.FCA.Stream1.Current_Diff_Pressure,0,Bad,2023-10-03 21:57:31.000,537393,2023-10-04 21:57:58.073
2789,EJA:IPTR.FCA.Stream1.Current_Temperature,0,Bad,2023-10-03 21:57:31.000,537394,2023-10-04 21:57:58.067
2790,EJA:IPTR.FCA.Stream1.Diff_Pressure,0,Bad,2023-10-03 21:57:31.000,537395,2023-10-04 21:57:58.050
2791,EJA:IPTR.FCA.Stream1.FC_Control_Wave.Pressure_Flow,0,Bad,2023-10-03 21:57:31.000,537396,2023-10-04 21:57:58.040
2792,EJA:IPTR.FCA.Stream1.Flow_Rate_Energy,0,Good,2025-01-21 10:15:57.763,537397,2025-01-21 10:18:53.777
2793,EJA:IPTR.FCA.Stream1.Flow_Rate_Gross,0,Bad,2023-10-03 21:57:31.000,537398,2023-10-04 21:57:58.027
2794,EJA:IPTR.FCA.Stream1.Flow_Rate_Mass,0,Bad,2023-10-03 21:57:31.000,537399,2023-10-04 21:57:58.020
2795,EJA:IPTR.FCA.Stream1.Flow_Rate_Net,0,Good,2025-01-21 10:15:57.763,537400,2025-01-21 10:18:53.700
2796,EJA:IPTR.FCA.Stream1.GC_CO2,0,Bad,2023-10-03 21:57:31.000,537401,2023-10-04 21:57:58.007
2797,EJA:IPTR.FCA.Stream1.GC_Ethane,0,Bad,2023-10-03 21:57:31.000,537402,2023-10-04 21:57:58.000
2798,EJA:IPTR.FCA.Stream1.GC_i_Butane,0,Bad,2023-10-03 21:57:31.000,537403,2023-10-04 21:57:57.993
2799,EJA:IPTR.FCA.Stream1.GC_i_Pentane,0,Bad,2023-10-03 21:57:31.000,537404,2023-10-04 21:57:57.983
2800,EJA:IPTR.FCA.Stream1.GC_Methane,0,Bad,2023-10-03 21:57:31.000,537405,2023-10-04 21:57:57.977
2801,EJA:IPTR.FCA.Stream1.GC_n_Butane,0,Bad,2023-10-03 21:57:31.000,537406,2023-10-04 21:57:57.967
2802,EJA:IPTR.FCA.Stream1.GC_n_Heptane,0,Bad,2023-10-03 21:57:31.000,537407,2023-10-04 21:57:57.953
2803,EJA:IPTR.FCA.Stream1.GC_n_Hexane,0,Bad,2023-10-03 21:57:31.000,537408,2023-10-04 21:57:57.947
2804,EJA:IPTR.FCA.Stream1.GC_n_Nonane,0,Bad,2023-10-03 21:57:31.000,537409,2023-10-04 21:57:57.940
2805,EJA:IPTR.FCA.Stream1.GC_n_Octane,0,Bad,2023-10-03 21:57:31.000,537410,2023-10-04 21:57:57.933
2806,EJA:IPTR.FCA.Stream1.GC_n_Pentane,0,Bad,2023-10-03 21:57:31.000,537411,2023-10-04 21:57:57.927
2807,EJA:IPTR.FCA.Stream1.GC_N2,0,Bad,2023-10-03 21:57:31.000,537412,2023-10-04 21:57:57.917
2808,EJA:IPTR.FCA.Stream1.GC_Propane,0,Bad,2023-10-03 21:57:31.000,537413,2023-10-04 21:57:57.907
2809,EJA:IPTR.FCA.Stream1.In_Use_GHV,0,Bad,2023-10-03 21:57:31.000,537414,2023-10-04 21:57:57.900
2810,EJA:IPTR.FCA.Stream1.In_Use_SG,0,Bad,2023-10-03 21:57:31.000,537415,2023-10-04 21:57:57.890
2811,EJA:IPTR.FCA.Stream1.Measured_Meter_Tube_Diameter,0,Bad,2023-10-03 21:57:31.000,537416,2023-10-04 21:57:57.883
2812,EJA:IPTR.FCA.Stream1.Measured_Orifice_Diameter,0,Bad,2023-10-03 21:57:31.000,537417,2023-10-04 21:57:57.873
2813,EJA:IPTR.FCA.Stream1.Pressure,0,Bad,2023-10-03 21:57:31.000,537418,2023-10-04 21:57:57.863
2814,EJA:IPTR.FCA.Stream1.Pressure_Flow,0,Bad,2023-10-03 21:57:31.000,537419,2023-10-04 21:57:57.857
2815,EJA:IPTR.FCA.Stream1.Pressure_Inlet,346.211.273.193.359,Good,2025-01-21 18:01:53.103,537420,2025-01-21 18:00:53.927
2816,EJA:IPTR.FCA.Stream1.Pressure_Inlet2,0,Bad,2023-10-03 21:57:31.000,537421,2023-10-04 21:57:57.840
2817,EJA:IPTR.FCA.Stream1.Pressure_Meter,0,Bad,2023-10-03 21:57:31.000,537422,2023-10-04 21:57:57.820
2818,EJA:IPTR.FCA.Stream1.Pressure_Outlet,346.211.273.193.359,Good,2025-01-21 18:01:53.103,537423,2025-01-21 18:00:53.883
2819,EJA:IPTR.FCA.Stream1.Pressure_Outlet2,0,Bad,2023-10-03 21:57:31.000,537424,2023-10-04 21:57:57.803
2820,EJA:IPTR.FCA.Stream1.Prev_Daily_GHV,0,Bad,2023-10-03 21:57:31.000,537425,2023-10-04 21:57:57.797
2821,EJA:IPTR.FCA.Stream1.Prev_Day_Average_Pressure,0,Bad,2023-10-03 21:57:31.000,537426,2023-10-04 21:57:57.787
2822,EJA:IPTR.FCA.Stream1.Prev_Day_Average_Temperature,0,Bad,2023-10-03 21:57:31.000,537427,2023-10-04 21:57:57.780
2823,EJA:IPTR.FCA.Stream1.Prev_Day_CO2,0,Bad,2023-10-03 21:57:31.000,537428,2023-10-04 21:57:57.773
2824,EJA:IPTR.FCA.Stream1.Prev_Day_Cumulative_Energy,0,Bad,2023-10-03 21:57:31.000,537429,2023-10-04 21:57:57.767
2825,EJA:IPTR.FCA.Stream1.Prev_Day_Cumulative_Standard_Volume_Net,0,Bad,2023-10-03 21:57:31.000,537430,2023-10-04 21:57:57.760
2826,EJA:IPTR.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537431,2023-10-04 21:57:57.750
2827,EJA:IPTR.FCA.Stream1.Prev_Day_Ethane,0,Bad,2023-10-03 21:57:31.000,537432,2023-10-04 21:57:57.743
2828,EJA:IPTR.FCA.Stream1.Prev_Day_GHV,0,Bad,2023-10-03 21:57:31.000,537433,2023-10-04 21:57:57.737
2829,EJA:IPTR.FCA.Stream1.Prev_Day_GHV_Average,0,Bad,2023-10-03 21:57:31.000,537434,2023-10-04 21:57:57.727
2830,EJA:IPTR.FCA.Stream1.Prev_Day_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537435,2023-10-04 21:57:57.717
2831,EJA:IPTR.FCA.Stream1.Prev_Day_I_Butane,0,Bad,2023-10-03 21:57:31.000,537436,2023-10-04 21:57:57.710
2832,EJA:IPTR.FCA.Stream1.Prev_Day_I_Pentane,0,Bad,2023-10-03 21:57:31.000,537437,2023-10-04 21:57:57.700
2833,EJA:IPTR.FCA.Stream1.Prev_Day_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537438,2023-10-04 21:57:57.687
2834,EJA:IPTR.FCA.Stream1.Prev_Day_Methane,0,Bad,2023-10-03 21:57:31.000,537439,2023-10-04 21:57:57.677
2835,EJA:IPTR.FCA.Stream1.Prev_Day_N_Butane,0,Bad,2023-10-03 21:57:31.000,537440,2023-10-04 21:57:57.663
2836,EJA:IPTR.FCA.Stream1.Prev_Day_N_Hexane,0,Bad,2023-10-03 21:57:31.000,537441,2023-10-04 21:57:57.660
2837,EJA:IPTR.FCA.Stream1.Prev_Day_N_Pentane,0,Bad,2023-10-03 21:57:31.000,537442,2023-10-04 21:57:57.650
2838,EJA:IPTR.FCA.Stream1.Prev_Day_N2,0,Bad,2023-10-03 21:57:31.000,537443,2023-10-04 21:57:57.643
2839,EJA:IPTR.FCA.Stream1.Prev_Day_Net_Totalizer,0,Bad,2023-10-03 21:57:31.000,537444,2023-10-04 21:57:57.637
2840,EJA:IPTR.FCA.Stream1.Prev_Day_Propane,0,Bad,2023-10-03 21:57:31.000,537445,2023-10-04 21:57:57.630
2841,EJA:IPTR.FCA.Stream1.Prev_Day_SG,0,Bad,2023-10-03 21:57:31.000,537446,2023-10-04 21:57:57.623
2842,EJA:IPTR.FCA.Stream1.Prev_Hourly_Average_Pressure,0,Bad,2023-10-03 21:57:31.000,537447,2023-10-04 21:57:57.620
2843,EJA:IPTR.FCA.Stream1.Prev_Hourly_Average_Temperature,0,Bad,2023-10-03 21:57:31.000,537448,2023-10-04 21:57:57.613
2844,EJA:IPTR.FCA.Stream1.Prev_Hourly_CO2,0,Bad,2023-10-03 21:57:31.000,537449,2023-10-04 21:57:57.607
2845,EJA:IPTR.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 11:27:33.460,537450,2025-01-21 11:45:15.587
2846,EJA:IPTR.FCA.Stream1.Prev_Hourly_Ethane,0,Bad,2023-10-03 21:57:31.000,537451,2023-10-04 21:57:57.583
2847,EJA:IPTR.FCA.Stream1.Prev_Hourly_GHV,0,Bad,2023-10-03 21:57:31.000,537452,2023-10-04 21:57:57.573
2848,EJA:IPTR.FCA.Stream1.Prev_Hourly_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537453,2023-10-04 21:57:57.567
2849,EJA:IPTR.FCA.Stream1.Prev_Hourly_H2O,0,Bad,2023-10-03 21:57:31.000,537454,2023-10-04 21:57:57.557
2850,EJA:IPTR.FCA.Stream1.Prev_Hourly_H2S,0,Bad,2023-10-03 21:57:31.000,537455,2023-10-04 21:57:57.550
2851,EJA:IPTR.FCA.Stream1.Prev_Hourly_Heptane,0,Bad,2023-10-03 21:57:31.000,537456,2023-10-04 21:57:57.537
2852,EJA:IPTR.FCA.Stream1.Prev_Hourly_Hexane,0,Bad,2023-10-03 21:57:31.000,537457,2023-10-04 21:57:57.527
2853,EJA:IPTR.FCA.Stream1.Prev_Hourly_I_Butane,0,Bad,2023-10-03 21:57:31.000,537458,2023-10-04 21:57:57.500
2854,EJA:IPTR.FCA.Stream1.Prev_Hourly_I_Pentane,0,Bad,2023-10-03 21:57:31.000,537459,2023-10-04 21:57:57.493
2855,EJA:IPTR.FCA.Stream1.Prev_Hourly_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537460,2023-10-04 21:57:57.487
2856,EJA:IPTR.FCA.Stream1.Prev_Hourly_Methane,0,Bad,2023-10-03 21:57:31.000,537461,2023-10-04 21:57:57.477
2857,EJA:IPTR.FCA.Stream1.Prev_Hourly_N_Butane,0,Bad,2023-10-03 21:57:31.000,537462,2023-10-04 21:57:57.467
2858,EJA:IPTR.FCA.Stream1.Prev_Hourly_N_Pentane,0,Bad,2023-10-03 21:57:31.000,537463,2023-10-04 21:57:57.460
2859,EJA:IPTR.FCA.Stream1.Prev_Hourly_N2,0,Bad,2023-10-03 21:57:31.000,537464,2023-10-04 21:57:57.453
2860,EJA:IPTR.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 11:27:33.460,537465,2025-01-21 11:45:15.450
2861,EJA:IPTR.FCA.Stream1.Prev_Hourly_Nonane,0,Bad,2023-10-03 21:57:31.000,537466,2023-10-04 21:57:57.440
2862,EJA:IPTR.FCA.Stream1.Prev_Hourly_O2,0,Bad,2023-10-03 21:57:31.000,537467,2023-10-04 21:57:57.433
2863,EJA:IPTR.FCA.Stream1.Prev_Hourly_Octane,0,Bad,2023-10-03 21:57:31.000,537468,2023-10-04 21:57:57.427
2864,EJA:IPTR.FCA.Stream1.Prev_Hourly_Pressure,0,Bad,2023-10-03 21:57:31.000,537469,2023-10-04 21:57:57.420
2865,EJA:IPTR.FCA.Stream1.Prev_Hourly_Pressure_Outlet,0,Bad,2023-10-03 21:57:31.000,537470,2023-10-04 21:57:57.413
2866,EJA:IPTR.FCA.Stream1.Prev_Hourly_Propane,0,Bad,2023-10-03 21:57:31.000,537471,2023-10-04 21:57:57.407
2867,EJA:IPTR.FCA.Stream1.Prev_Hourly_SG,0,Bad,2023-10-03 21:57:31.000,537472,2023-10-04 21:57:57.400
2868,EJA:IPTR.FCA.Stream1.Prev_Hourly_Temperature,0,Bad,2023-10-03 21:57:31.000,537473,2023-10-04 21:57:57.393
2869,EJA:IPTR.FCA.Stream1.System_Time_Day,0,Bad,2023-10-03 21:57:31.000,537474,2023-10-04 21:57:57.387
2870,EJA:IPTR.FCA.Stream1.System_Time_Hour,0,Bad,2023-10-03 21:57:31.000,537475,2023-10-04 21:57:57.377
2871,EJA:IPTR.FCA.Stream1.System_Time_Minute,0,Bad,2023-10-03 21:57:31.000,537476,2023-10-04 21:57:57.370
2872,EJA:IPTR.FCA.Stream1.System_Time_Month,0,Bad,2023-10-03 21:57:31.000,537477,2023-10-04 21:57:57.363
2873,EJA:IPTR.FCA.Stream1.System_Time_Second,0,Bad,2023-10-03 21:57:31.000,537478,2023-10-04 21:57:57.357
2874,EJA:IPTR.FCA.Stream1.System_Time_Year,0,Bad,2023-10-03 21:57:31.000,537479,2023-10-04 21:57:57.347
2875,EJA:IPTR.FCA.Stream1.Temperature,0,Bad,2023-10-03 21:57:31.000,537480,2023-10-04 21:57:57.337
2876,EJA:IPTR.FCA.Stream1.Temperature_Inlet,0,Bad,2023-10-03 21:57:31.000,537481,2023-10-04 21:57:57.323
2877,EJA:IPTR.FCA.Stream1.Temperature_Outlet,0,Bad,2023-10-03 21:57:31.000,537482,2023-10-04 21:57:57.320
2878,EJA:IPTR.FCA.Stream1.Todays_In_Progress_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537483,2023-10-04 21:57:57.310
2879,EJA:IPTR.FCA.Stream1.Todays_In_Progress_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537484,2023-10-04 21:57:57.307
2880,EJA:IPTR.FCA.Stream1.Todays_In_Progress_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537485,2023-10-04 21:57:57.300
2881,EJA:IPTR.FCA.Stream1.Todays_In_Progress_Net_Totalizer,0,Bad,2023-10-03 21:57:31.000,537486,2023-10-04 21:57:57.293
2882,EJA:IPTR.FCA.Stream2.AGA_8_Methode,0,Bad,2023-10-03 21:57:31.000,537487,2023-10-04 21:57:57.287
2883,EJA:IPTR.FCA.Stream2.Base_Pressure,0,Bad,2023-10-03 21:57:31.000,537488,2023-10-04 21:57:57.280
2884,EJA:IPTR.FCA.Stream2.Base_Temperature,0,Bad,2023-10-03 21:57:31.000,537489,2023-10-04 21:57:57.273
2885,EJA:IPTR.FCA.Stream2.BSNW,0,Bad,2023-10-03 21:57:31.000,537490,2023-10-04 21:57:57.267
2886,EJA:IPTR.FCA.Stream2.Cum_In_Prog_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537491,2023-10-04 21:57:57.260
2887,EJA:IPTR.FCA.Stream2.Cum_In_Prog_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537492,2023-10-04 21:57:57.253
2888,EJA:IPTR.FCA.Stream2.Cum_In_Prog_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537493,2023-10-04 21:57:57.247
2889,EJA:IPTR.FCA.Stream2.Cum_In_Prog_Net_Totalizer,0,Bad,2023-10-03 21:57:31.000,537494,2023-10-04 21:57:57.237
2890,EJA:IPTR.FCA.Stream2.Current_Diff_Pressure,0,Bad,2023-10-03 21:57:31.000,537495,2023-10-04 21:57:57.230
2891,EJA:IPTR.FCA.Stream2.Current_Temperature,0,Bad,2023-10-03 21:57:31.000,537496,2023-10-04 21:57:57.223
2892,EJA:IPTR.FCA.Stream2.Diff_Pressure,0,Bad,2023-10-03 21:57:31.000,537497,2023-10-04 21:57:57.217
2893,EJA:IPTR.FCA.Stream2.FC_Control_Wave.Pressure_Flow,0,Bad,2023-10-03 21:57:31.000,537498,2023-10-04 21:57:57.210
2894,EJA:IPTR.FCA.Stream2.Flow_Rate_Energy,5.392.470.703.125,Good,2025-01-21 18:01:53.087,537499,2025-01-21 18:00:53.897
2895,EJA:IPTR.FCA.Stream2.Flow_Rate_Gross,0,Bad,2023-10-03 21:57:31.000,537500,2023-10-04 21:57:57.190
2896,EJA:IPTR.FCA.Stream2.Flow_Rate_Mass,0,Bad,2023-10-03 21:57:31.000,537501,2023-10-04 21:57:57.180
2897,EJA:IPTR.FCA.Stream2.Flow_Rate_Net,5.380.684.375,Good,2025-01-21 18:01:53.087,537502,2025-01-21 18:00:53.840
2898,EJA:IPTR.FCA.Stream2.GC_CO2,0,Bad,2023-10-03 21:57:31.000,537503,2023-10-04 21:57:57.160
2899,EJA:IPTR.FCA.Stream2.GC_Ethane,0,Bad,2023-10-03 21:57:31.000,537504,2023-10-04 21:57:57.153
2900,EJA:IPTR.FCA.Stream2.GC_i_Butane,0,Bad,2023-10-03 21:57:31.000,537505,2023-10-04 21:57:57.147
2901,EJA:IPTR.FCA.Stream2.GC_i_Pentane,0,Bad,2023-10-03 21:57:31.000,537506,2023-10-04 21:57:57.137
2902,EJA:IPTR.FCA.Stream2.GC_Methane,0,Bad,2023-10-03 21:57:31.000,537507,2023-10-04 21:57:57.130
2903,EJA:IPTR.FCA.Stream2.GC_n_Butane,0,Bad,2023-10-03 21:57:31.000,537508,2023-10-04 21:57:57.123
2904,EJA:IPTR.FCA.Stream2.GC_n_Heptane,0,Bad,2023-10-03 21:57:31.000,537509,2023-10-04 21:57:57.117
2905,EJA:IPTR.FCA.Stream2.GC_n_Hexane,0,Bad,2023-10-03 21:57:31.000,537510,2023-10-04 21:57:57.110
2906,EJA:IPTR.FCA.Stream2.GC_n_Nonane,0,Bad,2023-10-03 21:57:31.000,537511,2023-10-04 21:57:57.103
2907,EJA:IPTR.FCA.Stream2.GC_n_Octane,0,Bad,2023-10-03 21:57:31.000,537512,2023-10-04 21:57:57.097
2908,EJA:IPTR.FCA.Stream2.GC_n_Pentane,0,Bad,2023-10-03 21:57:31.000,537513,2023-10-04 21:57:57.090
2909,EJA:IPTR.FCA.Stream2.GC_N2,0,Bad,2023-10-03 21:57:31.000,537514,2023-10-04 21:57:57.083
2910,EJA:IPTR.FCA.Stream2.GC_Propane,0,Bad,2023-10-03 21:57:31.000,537515,2023-10-04 21:57:57.077
2911,EJA:IPTR.FCA.Stream2.In_Use_GHV,0,Bad,2023-10-03 21:57:31.000,537516,2023-10-04 21:57:57.070
2912,EJA:IPTR.FCA.Stream2.In_Use_SG,0,Bad,2023-10-03 21:57:31.000,537517,2023-10-04 21:57:57.063
2913,EJA:IPTR.FCA.Stream2.Measured_Meter_Tube_Diameter,0,Bad,2023-10-03 21:57:31.000,537518,2023-10-04 21:57:57.057
2914,EJA:IPTR.FCA.Stream2.Measured_Orifice_Diameter,0,Bad,2023-10-03 21:57:31.000,537519,2023-10-04 21:57:57.050
2915,EJA:IPTR.FCA.Stream2.Pressure,0,Bad,2023-10-03 21:57:31.000,537520,2023-10-04 21:57:57.043
2916,EJA:IPTR.FCA.Stream2.Pressure_Flow,0,Bad,2023-10-03 21:57:31.000,537521,2023-10-04 21:57:57.037
2917,EJA:IPTR.FCA.Stream2.Pressure_Inlet,347.916.473.388.672,Good,2025-01-21 18:01:53.077,537522,2025-01-21 18:00:53.907
2918,EJA:IPTR.FCA.Stream2.Pressure_Inlet2,0,Bad,2023-10-03 21:57:31.000,537523,2023-10-04 21:57:57.023
2919,EJA:IPTR.FCA.Stream2.Pressure_Meter,0,Bad,2023-10-03 21:57:31.000,537524,2023-10-04 21:57:57.017
2920,EJA:IPTR.FCA.Stream2.Pressure_Outlet,347.916.473.388.672,Good,2025-01-21 18:01:53.077,537525,2025-01-21 18:00:53.883
2921,EJA:IPTR.FCA.Stream2.Pressure_Outlet2,0,Bad,2023-10-03 21:57:31.000,537526,2023-10-04 21:57:56.993
2922,EJA:IPTR.FCA.Stream2.Prev_Daily_GHV,0,Bad,2023-10-03 21:57:31.000,537527,2023-10-04 21:57:56.980
2923,EJA:IPTR.FCA.Stream2.Prev_Day_Average_Pressure,0,Bad,2023-10-03 21:57:31.000,537528,2023-10-04 21:57:56.973
2924,EJA:IPTR.FCA.Stream2.Prev_Day_Average_Temperature,0,Bad,2023-10-03 21:57:31.000,537529,2023-10-04 21:57:56.967
2925,EJA:IPTR.FCA.Stream2.Prev_Day_CO2,0,Bad,2023-10-03 21:57:31.000,537530,2023-10-04 21:57:56.960
2926,EJA:IPTR.FCA.Stream2.Prev_Day_Cumulative_Energy,0,Bad,2023-10-03 21:57:31.000,537531,2023-10-04 21:57:56.953
2927,EJA:IPTR.FCA.Stream2.Prev_Day_Cumulative_Standard_Volume_Net,0,Bad,2023-10-03 21:57:31.000,537532,2023-10-04 21:57:56.943
2928,EJA:IPTR.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537533,2023-10-04 21:57:56.933
2929,EJA:IPTR.FCA.Stream2.Prev_Day_Ethane,0,Bad,2023-10-03 21:57:31.000,537534,2023-10-04 21:57:56.927
2930,EJA:IPTR.FCA.Stream2.Prev_Day_GHV,0,Bad,2023-10-03 21:57:31.000,537535,2023-10-04 21:57:56.913
2931,EJA:IPTR.FCA.Stream2.Prev_Day_GHV_Average,0,Bad,2023-10-03 21:57:31.000,537536,2023-10-04 21:57:56.907
2932,EJA:IPTR.FCA.Stream2.Prev_Day_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537537,2023-10-04 21:57:56.887
2933,EJA:IPTR.FCA.Stream2.Prev_Day_I_Butane,0,Bad,2023-10-03 21:57:31.000,537538,2023-10-04 21:57:56.880
2934,EJA:IPTR.FCA.Stream2.Prev_Day_I_Pentane,0,Bad,2023-10-03 21:57:31.000,537539,2023-10-04 21:57:56.873
2935,EJA:IPTR.FCA.Stream2.Prev_Day_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537540,2023-10-04 21:57:56.867
2936,EJA:IPTR.FCA.Stream2.Prev_Day_Methane,0,Bad,2023-10-03 21:57:31.000,537541,2023-10-04 21:57:56.857
2937,EJA:IPTR.FCA.Stream2.Prev_Day_N_Butane,0,Bad,2023-10-03 21:57:31.000,537542,2023-10-04 21:57:56.847
2938,EJA:IPTR.FCA.Stream2.Prev_Day_N_Hexane,0,Bad,2023-10-03 21:57:31.000,537543,2023-10-04 21:57:56.840
2939,EJA:IPTR.FCA.Stream2.Prev_Day_N_Pentane,0,Bad,2023-10-03 21:57:31.000,537544,2023-10-04 21:57:56.833
2940,EJA:IPTR.FCA.Stream2.Prev_Day_N2,0,Bad,2023-10-03 21:57:31.000,537545,2023-10-04 21:57:56.827
2941,EJA:IPTR.FCA.Stream2.Prev_Day_Net_Totalizer,0,Bad,2023-10-03 21:57:31.000,537546,2023-10-04 21:57:56.820
2942,EJA:IPTR.FCA.Stream2.Prev_Day_Propane,0,Bad,2023-10-03 21:57:31.000,537547,2023-10-04 21:57:56.813
2943,EJA:IPTR.FCA.Stream2.Prev_Day_SG,0,Bad,2023-10-03 21:57:31.000,537548,2023-10-04 21:57:56.800
2944,EJA:IPTR.FCA.Stream2.Prev_Hourly_Average_Pressure,0,Bad,2023-10-03 21:57:31.000,537549,2023-10-04 21:57:56.793
2945,EJA:IPTR.FCA.Stream2.Prev_Hourly_Average_Temperature,0,Bad,2023-10-03 21:57:31.000,537550,2023-10-04 21:57:56.787
2946,EJA:IPTR.FCA.Stream2.Prev_Hourly_CO2,0,Bad,2023-10-03 21:57:31.000,537551,2023-10-04 21:57:56.780
2947,EJA:IPTR.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Bad,2023-10-03 21:57:31.000,537552,2023-10-04 21:57:56.773
2948,EJA:IPTR.FCA.Stream2.Prev_Hourly_Ethane,0,Bad,2023-10-03 21:57:31.000,537553,2023-10-04 21:57:56.767
2949,EJA:IPTR.FCA.Stream2.Prev_Hourly_GHV,0,Bad,2023-10-03 21:57:31.000,537554,2023-10-04 21:57:56.757
2950,EJA:IPTR.FCA.Stream2.Prev_Hourly_Gross_Totalizer,0,Bad,2023-10-03 21:57:31.000,537555,2023-10-04 21:57:56.743
2951,EJA:IPTR.FCA.Stream2.Prev_Hourly_H2O,0,Bad,2023-10-03 21:57:31.000,537556,2023-10-04 21:57:56.733
2952,EJA:IPTR.FCA.Stream2.Prev_Hourly_H2S,0,Bad,2023-10-03 21:57:31.000,537557,2023-10-04 21:57:56.727
2953,EJA:IPTR.FCA.Stream2.Prev_Hourly_Heptane,0,Bad,2023-10-03 21:57:31.000,537558,2023-10-04 21:57:56.720
2954,EJA:IPTR.FCA.Stream2.Prev_Hourly_Hexane,0,Bad,2023-10-03 21:57:31.000,537559,2023-10-04 21:57:56.707
2955,EJA:IPTR.FCA.Stream2.Prev_Hourly_I_Butane,0,Bad,2023-10-03 21:57:31.000,537560,2023-10-04 21:57:56.697
2956,EJA:IPTR.FCA.Stream2.Prev_Hourly_I_Pentane,0,Bad,2023-10-03 21:57:31.000,537561,2023-10-04 21:57:56.683
2957,EJA:IPTR.FCA.Stream2.Prev_Hourly_Mass_Totalizer,0,Bad,2023-10-03 21:57:31.000,537562,2023-10-04 21:57:56.680
2958,EJA:IPTR.FCA.Stream2.Prev_Hourly_Methane,0,Bad,2023-10-03 21:57:31.000,537563,2023-10-04 21:57:56.673
2959,EJA:IPTR.FCA.Stream2.Prev_Hourly_N_Butane,0,Bad,2023-10-03 21:57:31.000,537564,2023-10-04 21:57:56.667
